Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H13311,2015,1,1,V,N,O,R,2640,3,1960,4,67482,0
H14414,2012,1,0,N,V,V,U,1050,3,1960,   .,67482,1
H14477,2013,0.556164384,0,N,V,V,U,320,2,1960,   .,67482,0
H14754,2013,0.120547945,0,N,V,V,U,950,3,1960,   .,67482,0
H15106,2012,0.109289617,1,N,V,V,U,630,3,1980,   .,67482,0
H15599,2014,1,0,V,N,O,R,300,3,1970,3,67482,0
H15877,2013,1,1,V,N,O,R,909,3,1903,6,67482,0
H15878,2014,1,1,V,N,O,R,909,3,1903,6,67482,0
H17014,2012,1,1,V,N,O,R,630,3,1990,4,67482,0
H17015,2014,0.246575342,1,V,N,O,R,630,3,1990,4,67482,0
H17168,2015,1,1,V,N,O,R,1114,3,1990,4,67482,1
H17169,2016,0.99726776,1,V,N,O,R,1114,3,1990,4,67482,0
H17270,2012,1,0,V,N,O,R,400,2,1930,5,67482,0
H17693,2012,1,1,V,N,O,R,523,2,1930,3,67482,0
H17943,2012,1,1,V,N,O,R,870,3,1905,4,67482,0
H18388,2012,0.75136612,0,V,N,O,R,500,2,1950,5,67482,1
H186,2012,1,0,V,V,V,U,1300,3,,   .,67482,0
H18624,2013,1,1,V,N,O,R,3374,3,1961,6,67482,1
H18657,2012,0.510928962,1,V,N,O,R,1600,3,1900,7,67482,0
H18673,2013,0.495890411,1,V,N,O,R,1500,3,1987,3,67482,0
H18675,2014,1,1,V,N,O,R,1400,3,1986,3,67482,0
H18762,2014,1,1,V,N,O,R,1125,3,1900,5,67482,0
H18810,2014,1,1,V,N,O,R,1060,3,1900,6,67482,0
H18825,2013,1,1,V,N,O,R,2200,3,1920,6,67482,0
H19371,2016,0.99726776,0,V,N,O,R,350,3,1992,5,67482,0
H2070,2013,1,0,V,V,V,U,720,3,,   .,67482,0
H2071,2013,1,0,V,V,V,U,950,3,1980,   .,67482,0
H2389,2013,1,0,V,V,V,U,1830,3,,   .,67482,0
H2765,2014,1,0,V,V,V,U,800,3,,   .,67482,0
H3056,2012,1,0,V,V,V,U,810,3,1980,   .,67482,0
H3057,2013,1,0,V,V,V,U,810,3,1980,   .,67482,0
H3346,2012,1,0,V,V,V,U,1000,3,,   .,67482,0
H3347,2014,1,0,V,V,V,U,1000,3,,   .,67482,0
H3358,2012,1,0,V,V,V,U,1200,3,1988,   .,67482,0
H3359,2016,0.99726776,0,V,V,V,U,1200,3,1988,   .,67482,1
H3360,2013,1,0,V,V,V,U,850,3,,   .,67482,0
H5575,2013,1,0,V,V,V,U,1260,2,,   .,67482,0
H5576,2014,1,0,V,V,V,U,1260,2,,   .,67482,1
H5577,2015,1,0,V,V,V,U,1260,2,,   .,67482,0
H6007,2013,1,0,V,V,V,U,450,2,,   .,67482,0
H6535,2012,1,1,V,V,V,U,985,3,1960,   .,67482,0
H6818,2012,1,0,V,N,O,R,1700,3,1880,6,67482,0
H7334,2014,1,1,V,N,O,R,1100,3,1930,5,67482,0
H7335,2016,0.99726776,1,V,N,O,R,1100,3,1930,5,67482,0
H746,2014,1,1,V,V,V,U,1260,3,,   .,67482,0
H15739,2013,1,0,V,N,O,R,327,2,1940,3,67500,0
H5574,2012,0.084699454,0,N,V,V,U,450,2,,   .,67506,0
H3349,2013,1,0,N,V,V,U,677,2,1960,   .,67948,0
H3305,2016,1,0,V,V,V,U,1700,2,1988,   .,68004,1
H3329,2013,1,0,V,N,O,R,1600,2,1997,3,68004,1
H3339,2015,1,0,V,N,O,R,1200,2,1998,3,68004,0
H3340,2016,0.99726776,0,V,N,O,R,1200,2,1998,3,68004,0
H19529,2016,1,0,V,N,O,R,480,2,2003,3,68013,0
H6478,2013,1,0,V,N,O,R,1440,2,2002,3,68013,0
H16208,2015,1,0,V,N,O,R,518,2,2009,3,68021,0
H3081,2012,1,0,V,V,V,U,1900,2,1988,   .,68056,1
H3341,2012,1,0,N,V,V,U,660,2,1980,   .,68056,0
H14059,2013,1,0,V,N,O,R,200,2,1970,3,68066,0
H1816,2016,1,1,V,N,O,R,480,2,1900,4,68066,0
H18145,2012,0.915300546,0,V,N,O,R,815,2,1800,3,68067,0
H18146,2014,1,0,V,N,O,R,815,2,1800,3,68067,0
H2162,2014,1,0,V,V,V,U,460,2,1980,   .,68118,0
H4838,2013,1,1,V,N,O,R,980,2,1998,3,68120,1
H4839,2014,1,1,V,N,O,R,1050,2,1999,3,68120,0
H1823,2012,0.833333333,0,V,V,V,U,1100,2,1988,   .,68126,0
H2700,2013,1,0,V,N,O,R,695,2,1920,4,68138,0
H2014,2014,1,0,V,N,O,R,500,2,1972,4,68142,1
H2015,2015,0.767123288,0,V,N,O,R,500,2,1972,4,68142,0
H3946,2012,1,0,V,V,V,U,575,2,1960,   .,68149,0
H3947,2015,1,0,V,V,V,U,575,2,1960,   .,68149,1
H17712,2013,1,0,V,N,O,R,190,2,1900,3,68154,0
H7262,2013,1,0,N,V,V,U,1150,2,1980,   .,68154,1
H16366,2012,0.49726776,0,V,N,O,R,620,2,1954,3,68161,0
H7263,2013,1,0,V,V,V,U,3350,2,1988,   .,68166,0
H13864,2012,1,0,N,V,V,U,540,2,1960,   .,68224,0
H16912,2012,0,0,V,N,O,R,950,2,1920,3,68224,0
H17233,2015,1,0,V,N,O,R,702,2,1910,4,68224,0
H18075,2012,1,1,V,N,O,R,2600,2,1982,5,68224,0
H18888,2013,1,0,V,N,O,R,500,2,2012,2,68224,1
H18889,2014,0.747945205,0,V,N,O,R,500,2,2012,2,68224,0
H2224,2014,1,0,N,V,V,U,1314,2,,   .,68224,0
H2811,2014,1,0,V,V,V,U,7073,2,1980,   .,68224,1
H3146,2013,0.769863014,0,V,V,V,U,480,2,1960,   .,68224,1
H3335,2012,1,0,V,V,V,U,2500,2,1988,   .,68224,0
H4848,2012,1,0,V,N,O,R,1352,2,1898,3,68224,0
H4849,2014,1,0,V,N,O,R,1352,2,1898,3,68224,0
H5559,2012,1,0,V,N,O,R,8800,2,2002,4,68224,0
H6000,2015,1,0,V,N,O,R,600,2,1906,4,68224,0
H6003,2014,1,1,V,N,O,R,1260,2,1910,6,68224,1
H6005,2012,1,0,V,V,V,U,610,2,1960,   .,68224,0
H6254,2012,1,0,V,V,V,U,400,2,1960,   .,68224,0
H6297,2012,1,0,N,V,V,U,620,2,1960,   .,68224,0
H7137,2013,1,0,V,V,V,U,2500,2,1960,   .,68224,0
H7138,2015,1,0,V,V,V,U,2500,2,1960,   .,68224,0
H7301,2013,1,0,V,N,O,R,650,2,1958,4,68224,0
H17425,2014,1,0,V,N,O,R,600,2,1800,3,68249,0
H7447,2015,0.164383562,0,V,N,O,R,500,2,1937,4,68249,0
H15887,2016,0.967213115,0,V,N,O,R,5235,2,2006,3,68256,0
H16812,2012,1,0,V,N,O,R,3400,2,1972,4,68271,0
H2225,2014,1,0,V,V,V,U,746,2,1980,   .,68271,0
H2792,2012,1,0,V,N,O,R,2192,2,1988,3,68271,1
H2793,2015,1,0,V,N,O,R,2192,2,1988,3,68271,0
H2794,2014,1,0,V,V,V,U,1092,2,1988,   .,68271,0
H3320,2013,1,0,N,V,V,U,4900,2,1988,   .,68271,1
H6515,2013,1,0,N,V,V,U,3200,2,1980,   .,68271,0
H6516,2015,1,0,N,V,V,U,3200,2,1980,   .,68271,0
H15048,2012,1,0,V,N,O,R,11014,2,1975,3,68278,1
H17263,2012,1,1,V,N,O,R,4830,2,1985,3,68278,0
H17264,2013,0.219178082,1,V,N,O,R,4830,2,1985,3,68278,0
H2795,2015,1,0,V,V,V,U,4918,2,1980,   .,68278,1
H2797,2014,1,0,V,V,V,U,5326,2,1980,   .,68278,0
H2798,2012,1,0,V,V,V,U,4119,2,1988,   .,68278,1
H2799,2014,1,0,V,V,V,U,7100,2,1980,   .,68278,1
H2800,2013,1,0,V,V,V,U,4429,2,1980,   .,68278,1
H2801,2015,1,0,V,V,V,U,2030,2,1980,   .,68278,0
H2802,2013,1,0,V,V,V,U,2461,2,1980,   .,68278,1
H2804,2013,1,0,V,V,V,U,244,2,1980,   .,68278,0
H2806,2014,1,0,V,V,V,U,5205,2,1980,   .,68278,1
H2807,2014,1,0,V,V,V,U,4590,2,1980,   .,68278,0
H2809,2016,1,0,V,V,V,U,3346,2,1980,   .,68278,0
H3287,2012,0.915300546,0,V,V,V,U,750,2,1980,   .,68278,0
H3306,2012,1,0,V,N,O,R,3200,2,1995,4,68278,1
H3361,2015,1,0,V,V,V,U,1600,2,1988,   .,68278,0
H5556,2012,1,0,V,V,V,U,7100,2,1980,   .,68278,1
H5557,2013,1,0,V,V,V,U,7100,2,1980,   .,68278,1
H5558,2014,1,0,V,V,V,U,7100,2,1980,   .,68278,1
H1322,2014,1,1,V,V,V,U,4480,2,1980,   .,68297,0
H15647,2014,1,0,V,N,O,R,393,2,1954,3,68297,0
H16380,2016,0.99726776,0,V,N,O,R,800,2,1995,3,68297,0
H3147,2015,1,0,V,V,V,U,1700,2,1988,   .,68297,0
H7265,2014,1,0,N,V,V,U,1280,2,1988,   .,68300,0
H16411,2014,1,0,V,N,O,R,1057,2,2002,3,68362,0
H3080,2015,1,0,V,V,V,U,1810,2,,   .,68908,0
H18804,2014,1,0,V,N,O,R,730,2,2012,3,69027,0
H17663,2012,1,0,V,N,O,R,380,2,1900,2,69029,0
H5974,2012,0.527322404,1,V,V,V,U,340,2,1980,   .,69029,0
H16339,2013,1,1,V,N,O,R,880,2,1830,4,69034,0
H5981,2013,1,1,V,V,V,U,150,2,,   .,69034,0
H5985,2013,0.361643836,1,V,V,V,U,470,2,,   .,69052,0
H5986,2012,1,1,V,V,V,U,228,2,,   .,69052,0
H17642,2012,1,0,V,N,O,R,4846,2,2003,6,69069,1
H17643,2013,0.747945205,0,V,N,O,R,4846,2,2003,6,69069,1
H3029,2014,0,0,V,V,V,U,550,2,,   .,69069,1
H6858,2014,0.328767123,0,N,V,V,U,2127,2,1960,   .,69072,0
H12650,2014,1,1,N,V,V,U,568,2,1960,   .,69091,1
H1676,2014,1,1,V,N,O,R,853,2,1900,4,69091,0
H18279,2013,1,0,V,N,O,R,1080,2,1960,5,69091,0
H18280,2016,1,0,V,N,O,R,1080,2,1960,5,69091,0
H18528,2016,1,0,V,N,O,R,1220,2,1955,4,69091,0
H18547,2014,1,0,V,N,O,R,1390,2,2012,1,69091,0
H1971,2012,1,0,V,V,V,U,440,2,1960,   .,69091,0
H1994,2014,1,0,V,V,V,U,750,2,1960,   .,69091,0
H1999,2012,1,0,V,V,V,U,850,2,1960,   .,69091,0
H2000,2014,1,0,V,V,V,U,850,2,1960,   .,69091,0
H28,2012,1,0,V,V,V,U,501,2,1960,   .,69091,0
H3845,2013,1,0,V,V,V,U,1151,2,1980,   .,69091,0
H4103,2012,1,0,V,V,V,U,3186,2,1960,   .,69091,0
H4104,2013,0.2,0,V,V,V,U,3186,2,1960,   .,69091,0
H4207,2015,1,0,V,V,V,U,520,2,1988,   .,69091,0
H6216,2013,1,0,N,V,V,U,398,2,1960,   .,69091,0
H7364,2012,0.084699454,0,N,V,V,U,2240,2,1960,   .,69091,0
H1693,2012,0.961748634,1,V,V,V,U,570,2,,   .,69094,0
H16099,2014,1,0,V,N,O,R,2785,2,2005,3,69131,1
H16101,2015,1,0,V,N,O,R,3668,2,2007,3,69131,0
H19850,2016,0.846994536,0,V,N,O,R,440,2,1600,3,69136,0
H12738,2014,1,0,N,V,V,U,650,2,1988,   .,69141,1
H6382,2015,1,0,V,V,V,U,284,2,1960,   .,69149,1
H2160,2012,1,0,V,N,O,R,3100,2,1980,5,69189,0
H1350,2014,1,1,V,V,V,U,285,2,,   .,69201,0
H1351,2015,1,1,V,V,V,U,285,2,,   .,69201,0
H16426,2016,0.99726776,0,V,N,O,R,11900,2,1970,>=10,69202,1
H1694,2012,1,1,V,V,V,U,1579,2,1988,   .,69202,1
H17167,2012,1,1,V,N,O,R,6890,2,1973,7,69202,1
H201,2014,1,0,V,V,V,U,720,2,1960,   .,69202,0
H16876,2013,1,1,V,N,O,R,2950,2,2010,4,69238,0
H12801,2012,1,1,N,V,V,U,3947,2,1988,   .,69241,0
H12802,2014,1,1,N,V,V,U,3947,2,1988,   .,69241,1
H5984,2012,1,1,V,V,V,U,250,2,,   .,69243,0
H16638,2014,1,0,V,N,O,R,4953,2,1998,4,69244,1
H18555,2016,0.967213115,1,V,N,O,R,8382,2,2012,4,69244,0
H18749,2012,0.300546448,1,V,N,O,R,2414,2,2012,4,69244,0
H18750,2014,1,1,V,N,O,R,2414,2,2012,4,69244,0
H18192,2012,0.836065574,0,V,N,O,R,3728,2,1980,4,69250,1
H18117,2012,1,1,V,N,O,R,6036,2,2011,3,69256,0
H1989,2012,1,0,V,N,O,R,810,2,1960,3,69256,0
H2946,2012,1,0,V,N,O,R,2400,2,1989,5,69259,0
H32,2013,1,0,N,V,V,U,1465,2,1960,   .,69259,1
H7136,2012,0.74863388,0,V,V,V,U,1032,2,1960,   .,69259,0
H1700,2012,1,1,V,V,V,U,642,2,,   .,69260,0
H1701,2014,1,1,V,V,V,U,642,2,,   .,69260,0
H5400,2013,1,1,V,V,V,U,605,2,,   .,69264,0
H5568,2013,1,1,V,V,V,U,1105,2,,   .,69264,0
H6111,2013,1,1,V,V,V,U,160,2,1960,   .,69264,0
H15201,2012,1,1,V,N,O,R,12473,2,1959,>=10,69266,0
H16109,2012,1,1,V,N,O,R,253,2,1980,1,69266,0
H16160,2013,0.284931507,1,V,N,O,R,234,2,2010,1,69266,0
H16515,2015,0.98630137,1,V,N,O,R,3933,2,2009,5,69266,0
H16516,2016,0.967213115,1,V,N,O,R,3933,2,2009,5,69266,0
H17319,2012,1,1,V,N,O,R,480,2,1969,3,69266,0
H18294,2014,1,1,V,N,O,R,5200,2,1980,9,69266,1
H5428,2015,1,0,V,V,V,U,644,2,1960,   .,69266,0
H5994,2015,1,0,V,N,O,R,550,2,1930,3,69266,0
H5995,2016,0.99726776,0,V,N,O,R,550,2,1930,3,69266,0
H1686,2013,1,1,V,V,V,U,330,2,,   .,69275,0
H30,2014,1,0,V,N,O,R,960,2,1979,2,69278,0
H18828,2014,1,1,V,N,O,R,5833,2,2012,4,69282,0
H18829,2015,0.983561644,1,V,N,O,R,5833,2,2012,4,69282,1
H3994,2013,1,0,N,V,V,U,19495,2,1980,   .,69290,1
H13475,2013,0.580821918,0,N,V,V,U,3600,2,1988,   .,69294,1
H18811,2016,0.99726776,1,V,N,O,R,1128,2,1993,3,69294,0
H4559,2012,0.838797814,0,V,V,V,U,1360,2,1960,   .,69294,0
H33,2012,1,0,V,V,V,U,580,2,1960,   .,69297,0
H34,2013,1,0,V,V,V,U,580,2,1960,   .,69297,0
H35,2014,1,0,V,V,V,U,580,2,1960,   .,69297,0
H3503,2013,1,0,N,V,V,U,2478,2,1988,   .,69297,1
H5987,2012,1,1,V,V,V,U,2400,2,,   .,69381,0
H5305,2012,1,0,N,V,V,U,2100,2,,   .,69382,1
H13916,2012,1,0,N,V,V,U,467,2,1960,   .,69383,1
H13917,2014,0.15890411,0,N,V,V,U,467,2,1960,   .,69383,1
H1697,2012,1,1,V,V,V,U,260,2,,   .,69383,0
H5122,2013,0.534246575,0,V,N,O,R,390,2,1950,3,69383,0
H5976,2012,1,1,V,N,O,R,255,2,1900,4,69383,0
H1689,2013,1,1,V,V,V,U,110,2,,   .,69385,0
H17815,2013,1,0,V,N,O,R,10600,2,1986,5,69385,1
H17816,2015,1,0,V,N,O,R,10600,2,1986,5,69385,0
H4351,2012,1,0,V,V,V,U,1200,2,1960,   .,69385,0
H4352,2013,1,0,V,V,V,U,1200,2,1960,   .,69385,0
H1681,2014,1,1,V,N,O,R,1975,2,1959,8,69386,0
H1682,2015,1,1,V,N,O,R,1975,2,1959,8,69386,0
H17351,2015,1,1,V,N,O,R,2050,2,1923,8,69386,0
H5990,2015,1,1,V,V,V,U,1290,2,,   .,69386,0
H17660,2013,0.745205479,1,V,N,O,R,1799,2,2004,6,69387,1
H18359,2016,1,0,V,N,O,R,450,2,1970,3,69387,0
H18526,2015,1,1,V,N,O,R,872,2,1950,4,69388,0
H4956,2015,1,1,V,V,V,U,473,2,1960,   .,69388,0
H4957,2016,1,1,V,V,V,U,473,2,1960,   .,69388,1
H5085,2012,1,0,N,V,V,U,500,2,1960,   .,69389,0
H6871,2014,0.495890411,0,N,V,V,U,1740,2,1980,   .,70285,1
H3869,2013,0.164383562,0,V,V,V,U,495,1,1960,   .,71076,0
H528,2013,1,0,V,N,O,R,636,1,1950,3,71153,0
H4110,2012,1,0,V,V,V,U,608,1,1960,   .,71270,0
H5088,2016,0.994535519,0,V,N,O,R,2752,1,1948,4,71270,0
H5291,2012,1,0,N,V,V,U,1250,1,1960,   .,71270,0
H5292,2013,1,0,N,V,V,U,1250,1,1960,   .,71270,0
H5293,2014,1,0,N,V,V,U,1250,1,1960,   .,71270,1
H6840,2012,1,0,V,V,V,U,1200,1,1960,   .,71270,0
H6841,2012,1,0,V,V,V,U,1900,1,1960,   .,71270,0
H12892,2013,1,0,N,V,V,U,132,1,1960,   .,71378,0
H13217,2012,1,0,N,V,V,U,4260,1,1980,   .,71543,1
H14696,2012,1,0,N,V,V,U,970,1,1980,   .,71543,0
H387,2012,1,0,V,V,V,U,2940,1,1980,   .,72132,0
H18598,2015,0.657534247,0,V,N,O,R,170,1,1900,2,72181,0
H18019,2012,1,0,V,N,O,R,530,1,2009,3,73003,0
H18020,2014,1,0,V,N,O,R,530,1,2009,3,73003,0
H6698,2016,0.99726776,0,N,V,V,U,2120,1,1980,   .,73003,0
H6699,2015,1,0,N,V,V,U,2210,1,1980,   .,73003,0
H2154,2016,0.99726776,0,V,V,V,U,2140,1,1980,   .,73004,1
H2363,2013,1,0,V,V,V,U,1016,1,1980,   .,73006,0
H13417,2012,1,1,V,N,O,R,436,1,1950,4,73008,0
H2915,2014,1,0,V,V,V,U,450,1,1988,   .,73008,0
H510,2013,1,0,V,V,V,U,500,1,1960,   .,73008,0
H15639,2013,1,0,V,N,O,R,568,1,1972,4,73011,0
H15640,2014,1,0,V,N,O,R,568,1,1972,4,73011,0
H17243,2015,1,0,V,N,O,R,2310,1,2011,5,73011,0
H19859,2016,0.890710383,0,V,N,O,R,3700,1,2007,6,73011,1
H5504,2016,1,0,N,V,V,U,900,1,,   .,73011,1
H6207,2013,1,0,V,V,V,U,3100,1,1988,   .,73013,0
H6208,2015,1,0,V,V,V,U,3100,1,1988,   .,73013,0
H17994,2013,1,0,V,N,O,R,3000,1,1983,5,73015,1
H3915,2013,1,0,V,N,,R,760,1,1969,4,73015,0
H6989,2013,1,1,V,N,O,R,211,1,1920,3,73015,1
H17197,2012,1,1,V,N,O,R,1200,1,1957,4,73021,0
H6127,2013,1,0,V,V,V,U,1129,1,1960,   .,73029,0
H16898,2015,1,1,V,N,O,R,6025,1,2010,5,73054,0
H6458,2012,1,0,V,V,V,U,230,1,1980,   .,73054,0
H13103,2014,1,0,V,N,O,R,2850,1,1960,>=10,73065,0
H13104,2016,0.99726776,0,V,N,O,R,2850,1,1960,>=10,73065,0
H13264,2012,1,0,N,V,V,U,2555,1,1960,   .,73065,0
H13265,2013,1,0,N,V,V,U,2555,1,1960,   .,73065,0
H19991,2016,0.00273224,0,V,N,O,R,4760,1,1980,6,73065,0
H2185,2016,1,0,N,V,V,U,2075,1,1988,   .,73065,0
H2431,2012,1,0,V,V,V,U,450,1,1960,   .,73065,0
H4742,2016,0.99726776,0,V,V,V,U,1010,1,1960,   .,73065,1
H4905,2013,1,0,V,V,V,U,1121,1,1988,   .,73065,0
H5194,2013,1,0,V,V,V,U,3564,1,1988,   .,73065,1
H5262,2012,1,0,V,V,V,U,3000,1,1988,   .,73065,1
H5263,2015,1,0,V,V,V,U,3000,1,1988,   .,73065,1
H6986,2015,1,0,N,V,V,U,1332,1,1988,   .,73065,1
H349,2012,1,0,V,V,V,U,400,1,1980,   .,73071,0
H6410,2016,1,0,V,V,V,U,1922,1,1988,   .,73087,0
H6588,2012,1,0,N,V,V,U,215,1,,   .,73088,0
H6589,2013,0.805479452,0,N,V,V,U,215,1,,   .,73088,0
H1605,2016,0.99726776,0,V,N,O,R,2417,1,1993,4,73094,0
H7206,2016,0.99726776,0,V,V,V,U,600,1,1988,   .,73099,0
H4015,2012,1,0,V,V,V,U,1387,1,1988,   .,73103,1
H18151,2015,1,0,V,N,O,R,290,1,1960,3,73116,0
H18152,2016,1,0,V,N,O,R,290,1,1960,3,73116,0
H19379,2014,0.975342466,0,V,N,O,R,490,1,1958,4,73116,0
H18783,2014,1,0,V,N,O,R,2056,1,2005,5,73128,0
H4824,2015,1,0,V,V,V,U,550,1,1988,   .,73132,0
H6037,2013,1,0,V,V,V,U,3280,1,1988,   .,73132,0
H7445,2013,1,0,N,V,V,U,611,1,1980,   .,73132,0
H5435,2014,0.545205479,0,V,V,V,U,216,1,1988,   .,73137,0
H5436,2014,0.545205479,0,V,V,V,U,2220,1,1988,   .,73137,0
H5535,2013,1,0,V,V,V,U,1962,1,1988,   .,73137,1
H5536,2014,0.545205479,0,V,V,V,U,227,1,1988,   .,73137,0
H17445,2013,1,1,V,N,O,R,8500,1,2005,4,73143,0
H19704,2015,0.917808219,0,V,N,O,R,462,1,1980,3,73150,0
H13800,2014,1,1,V,N,O,R,1912,1,2008,6,73176,0
H15474,2013,1,0,V,N,O,R,5331,1,2001,8,73179,1
H15475,2014,1,0,V,N,O,R,5331,1,2001,8,73179,0
H2186,2016,1,0,V,V,V,U,4903,1,1980,   .,73179,0
H2313,2014,1,0,V,V,V,U,4903,1,1980,   .,73179,0
H2454,2013,0,0,V,V,V,U,369,1,1980,   .,73179,0
H2455,2013,0,0,V,V,V,U,323,1,1980,   .,73179,0
H4563,2016,1,0,N,V,V,U,1430,1,1960,   .,73186,0
H3621,2015,1,0,V,V,V,U,3490,1,,   .,73198,0
H18164,2013,1,0,V,N,O,R,7678,1,1994,6,73222,1
H18165,2016,1,0,V,N,O,R,7678,1,1994,6,73222,0
H13039,2014,1,0,N,V,V,U,635,1,1960,   .,73248,0
H4369,2015,1,0,N,V,V,U,2478,1,1960,   .,73248,0
H4370,2016,0.994535519,0,N,V,V,U,2478,1,1960,   .,73248,1
H15818,2015,1,0,V,N,O,R,160,1,2009,2,73257,0
H18081,2012,1,0,V,N,O,R,745,1,2008,3,73263,1
H4100,2016,0.99726776,0,N,V,V,U,1468,1,1988,   .,73285,0
H1576,2013,0.953424658,1,N,V,V,U,1180,1,,   .,73296,0
H15129,2016,1,0,V,N,O,R,3826,1,2009,5,73303,0
H13410,2013,1,1,N,V,V,U,1300,1,1988,   .,73304,0
H13411,2014,1,1,N,V,V,U,1300,1,1988,   .,73304,0
H1517,2012,1,1,V,V,V,U,3858,1,,   .,73304,0
H1933,2012,0.74863388,1,V,V,V,U,1914,1,,   .,73304,0
H18692,2015,1,1,V,N,O,R,1332,1,2006,3,73306,1
H13015,2014,1,0,N,V,V,U,10648,1,1988,   .,73317,1
H13016,2015,1,0,N,V,V,U,10648,1,1988,   .,73317,1
H3974,2013,1,0,V,V,V,U,2500,1,,   .,73317,1
H6230,2012,1,0,V,V,V,U,2250,1,1988,   .,73317,0
H6231,2013,1,0,V,V,V,U,2250,1,1988,   .,73317,0
H13170,2015,1,0,N,V,V,U,2000,1,1980,   .,73920,0
H1577,2013,1,1,V,V,V,U,850,1,,   .,73920,0
H6244,2014,1,0,V,V,V,U,975,1,,   .,73920,0
H16935,2016,0.99726776,0,V,N,O,R,840,1,1984,4,74001,0
H13093,2014,0.665753425,0,N,V,V,U,2250,1,1988,   .,74010,0
H13309,2012,1,0,N,V,V,U,306,1,1960,   .,74010,0
H17704,2012,1,0,V,N,O,R,732,1,1964,1,74010,0
H18314,2013,1,1,V,N,O,R,6700,1,2011,7,74010,0
H18315,2016,0.99726776,1,V,N,O,R,6700,1,2011,7,74010,0
H18571,2015,1,1,V,N,O,R,620,1,1930,4,74010,0
H19202,2013,0.709589041,0,V,N,O,R,905,1,2013,3,74010,0
H1996,2013,1,1,V,N,O,R,1846,1,1962,6,74010,0
H1997,2014,1,1,V,N,O,R,1846,1,1962,6,74010,0
H2248,2014,1,0,V,V,V,U,800,1,,   .,74010,0
H2998,2012,1,1,V,N,O,R,4895,1,1980,7,74010,1
H4139,2012,1,0,V,V,V,U,3767,1,1980,   .,74010,0
H4145,2013,1,0,V,V,V,U,7823,1,1980,   .,74010,0
H4159,2013,1,0,V,N,O,R,765,1,1850,4,74010,0
H4160,2015,1,0,V,N,O,R,765,1,1850,4,74010,0
H17759,2016,0.99726776,0,V,N,O,R,9432,1,1960,8,74011,1
H19903,2016,0.510928962,0,V,N,O,R,500,1,1950,2,74011,0
H2009,2016,1,1,V,N,O,R,1836,1,1999,3,74011,0
H7305,2015,1,0,N,V,V,U,1600,1,1960,   .,74011,1
H12631,2016,0.99726776,0,N,V,V,U,3011,1,1988,   .,74012,0
H12664,2013,1,0,N,V,V,U,6850,1,1988,   .,74012,0
H12969,2015,1,0,N,V,V,U,6800,1,1988,   .,74012,1
H14639,2013,1,0,N,V,V,U,4300,1,1988,   .,74012,1
H14640,2016,0.99726776,0,N,V,V,U,4300,1,1988,   .,74012,0
H15235,2015,1,1,V,N,O,R,3245,1,2008,7,74012,0
H15811,2015,1,1,V,N,O,R,4395,1,2009,5,74012,0
H15941,2014,1,0,V,N,O,R,4172,1,1989,3,74012,0
H16178,2016,1,0,V,N,O,R,3018,1,1960,5,74012,1
H16242,2012,1,0,V,N,O,R,352,1,2000,2,74012,1
H17132,2013,1,0,V,N,O,R,4251,1,2007,6,74012,0
H18333,2013,1,0,V,N,O,R,500,1,1924,5,74012,0
H18365,2012,0.879781421,0,V,N,O,R,5640,1,2012,7,74012,0
H18366,2015,1,0,V,N,O,R,5640,1,2012,7,74012,0
H18387,2013,1,0,V,N,O,R,2220,1,2012,4,74012,1
H5081,2013,1,0,V,V,V,U,2913,1,1988,   .,74012,0
H5729,2016,0.99726776,0,V,N,O,R,3550,1,1965,7,74012,0
H5765,2013,1,0,V,N,O,R,1000,1,1980,4,74012,0
H15351,2013,1,1,V,N,O,R,2658,1,2006,5,74014,0
H15352,2016,0.99726776,1,V,N,O,R,2658,1,2006,5,74014,0
H15534,2014,1,0,V,N,O,R,2450,1,2009,3,74016,0
H16172,2016,1,1,V,N,O,R,5140,1,2008,2,74016,0
H17031,2013,1,0,V,N,O,R,2143,1,2000,3,74016,0
H15518,2012,1,0,V,N,O,R,1540,1,2009,4,74018,0
H15519,2014,1,0,V,N,O,R,1540,1,2009,4,74018,0
H15520,2016,0.99726776,0,V,N,O,R,1540,1,2009,4,74018,1
H13882,2016,0.99726776,0,N,V,V,U,1100,1,1988,   .,74033,0
H19897,2016,1,1,V,N,O,R,3992,1,1980,4,74033,0
H16688,2014,1,0,V,N,O,R,3000,1,2010,4,74040,0
H12701,2012,1,0,N,V,V,U,3142,1,1988,   .,74042,0
H12702,2014,1,0,N,V,V,U,3142,1,1988,   .,74042,0
H13191,2014,1,1,V,N,O,R,1932,1,2006,4,74042,0
H13192,2015,1,1,V,N,O,R,1932,1,2006,4,74042,0
H15102,2014,1,1,N,V,V,U,1800,1,1988,   .,74042,0
H15103,2015,1,1,N,V,V,U,1800,1,1988,   .,74042,0
H4926,2012,1,0,V,V,V,U,725,1,,   .,74042,0
H5350,2015,1,0,V,N,O,R,1025,1,1960,5,74042,0
H5380,2013,1,0,V,V,V,U,1092,1,,   .,74042,0
H5381,2014,1,0,V,V,V,U,1092,1,,   .,74042,0
H12931,2014,1,0,N,V,V,U,954,1,1988,   .,74043,0
