Index,Employed,Bank Balance,Annual Salary,Defaulted?
5694,0,16241.88,200731.92,0
5695,0,7242.96,185728.2,0
5696,1,9963,424534.32,0
5697,1,10298.16,370712.88,0
5698,1,4562.04,448748.64,0
5699,0,12069.72,145351.92,0
5700,1,12333.96,397073.64,0
5701,1,5472,358776.12,0
5702,1,12517.2,366195.12,0
5703,1,7043.64,603811.8,0
5704,1,3263.28,333480.84,0
5705,1,5036.76,449334.48,0
5706,0,7165.32,151929.72,0
5707,1,4115.52,524262.36,0
5708,1,8739.36,360338.16,0
5709,0,6166.08,118549.44,0
5710,1,9551.52,270845.76,0
5711,1,23.76,620068.32,0
5712,1,16267.68,440059.92,0
5713,0,3831.12,298576.68,0
5714,1,20630.04,694392.72,0
5715,0,14293.08,250744.92,0
5716,1,11813.28,303538.44,0
5717,1,11373.6,543410.52,0
5718,1,11388.48,573124.8,0
5719,0,2636.76,220823.76,0
5720,1,17588.88,306255.24,0
5721,0,7744.08,241466.4,0
5722,0,10278.72,278399.76,0
5723,0,10953.96,233615.76,0
5724,0,9292.2,181768.92,0
5725,0,16516.08,205217.16,0
5726,1,8396.16,603214.2,0
5727,0,10841.52,207059.52,0
5728,0,13806.6,284471.4,0
5729,1,9016.08,512837.16,0
5730,1,6672.96,304454.52,0
5731,1,9016.68,358500.6,0
5732,1,5111.88,477273,0
5733,1,3572.16,319038.36,0
5734,1,6087,553274.76,0
5735,1,10388.4,402492.6,0
5736,0,15186.36,176067.12,0
5737,1,6772.92,475722.48,0
5738,1,7452.48,609656.16,0
5739,1,14467.08,311050.32,0
5740,1,23327.16,290323.32,0
5741,1,4983.48,429481.56,0
5742,0,14033.04,238551,0
5743,1,8227.68,591127.56,0
5744,1,9383.04,659106.12,0
5745,1,7816.44,535784.4,0
5746,1,5883,590669.88,0
5747,1,11715.48,430913.28,0
5748,1,17722.08,493858.56,0
5749,1,9035.4,747949.44,0
5750,1,6139.32,358970.16,0
5751,0,16612.44,252715.2,0
5752,0,12380.04,269287.44,0
5753,0,17898.12,283633.92,0
5754,1,8066.88,556032.72,0
5755,0,7732.92,279835.8,0
5756,1,6475.08,119402.76,0
5757,0,0,211780.32,0
5758,1,11037.72,531796.32,0
5759,1,14998.44,605016.48,0
5760,1,6477.72,431095.32,0
5761,1,13945.32,591061.68,0
5762,1,11333.4,569559.96,0
5763,1,0,356100.48,0
5764,0,17286.36,250584.24,0
5765,0,18701.64,209645.76,0
5766,1,10249.68,626877.6,0
5767,1,5622.6,639287.04,0
5768,1,10830,683374.32,0
5769,1,10767.48,798575.04,0
5770,0,5066.28,172398.84,0
5771,1,2334.96,534525.36,0
5772,0,5850.12,212563.08,0
5773,1,18706.32,505347.72,0
5774,1,7560.36,522570.48,0
5775,1,12679.8,368542.32,0
5776,1,20549.64,484744.2,0
5777,1,307.2,425571,0
5778,1,16618.2,481577.88,0
5779,1,11536.44,511428.96,0
5780,1,2750.52,817741.56,0
5781,1,9345.48,638634.36,0
5782,1,7841.28,497291.16,0
5783,1,11537.88,332611.32,1
5784,1,13013.52,396971.64,0
5785,0,10436.04,243423,0
5786,1,9819.96,328690.08,0
5787,1,5002.32,476070.24,0
5788,1,3010.08,697668.24,0
5789,1,0,580932.96,0
5790,0,5779.08,235481.52,0
5791,0,18082.92,280507.8,0
5792,1,13200.12,412296.84,0
5793,1,2648.04,773612.76,0
5794,0,9471.36,244442.04,0
5795,1,496.32,568221.96,0
5796,1,4595.52,523751.4,0
5797,1,6815.04,346506.24,0
5798,1,2934.12,405015,0
5799,0,9784.08,312772.44,0
5800,1,6348.84,526976.04,0
5801,1,8837.04,583921.8,0
5802,0,0,212939.16,0
5803,0,15124.08,140360.16,0
5804,0,8498.52,145107.72,0
5805,0,1200,52521.72,0
5806,1,13719.72,583560.36,0
5807,0,10708.56,214098.24,0
5808,1,15000.6,610604.52,0
5809,1,4987.92,520675.92,0
5810,0,12706.44,192717.96,0
5811,1,10292.4,517952.04,0
5812,1,17157.24,447070.92,0
5813,0,3867.24,230783.28,0
5814,1,6866.28,431116.56,0
5815,1,17265.12,288739.8,0
5816,0,20914.68,244133.16,0
5817,1,3903.24,473178.48,0
5818,1,13097.04,517093.92,0
5819,1,15028.92,638845.2,0
5820,1,7289.16,414495.6,0
5821,1,15105.12,315976.44,1
5822,1,12320.4,406980.6,0
5823,0,7086.84,109720.8,0
5824,0,14618.04,227020.56,0
5825,1,3127.44,505501.8,0
5826,0,17976.84,159295.56,0
5827,1,10919.4,641170.8,0
5828,0,14005.32,224118.84,0
5829,1,11084.28,460836.12,0
5830,0,15302.4,189526.92,0
5831,1,8511.12,278999.28,0
5832,1,8195.88,500157.12,0
5833,1,16271.52,302496.6,0
5834,0,21790.68,185880.36,0
5835,1,8379.48,526513.92,0
5836,1,2269.56,345926.52,0
5837,1,17024.4,427439.64,0
5838,1,8045.04,643994.28,0
5839,1,2472.24,462604.56,0
5840,1,19403.52,570055.92,0
5841,1,11946.36,289519.32,0
5842,1,7092.48,370016.52,0
5843,1,15538.8,628058.64,0
5844,0,15112.44,268332.6,0
5845,0,15760.2,209251.44,0
5846,1,0,293542.2,0
5847,0,9233.76,330186.84,0
5848,0,6858.96,183900.96,0
5849,1,9073.08,589958.64,0
5850,1,2201.16,468242.76,0
5851,1,12657.72,627484.08,0
5852,1,16634.52,534437.88,0
5853,1,7154.28,551153.4,0
5854,0,12359.04,200301.6,0
5855,1,5010.48,380770.44,0
5856,1,14621.04,485391.72,0
5857,1,2529.36,555921.12,0
5858,1,14137.92,533246.4,1
5859,1,11971.56,368051.4,0
5860,1,7654.8,581108.64,0
5861,1,0,650941.44,0
5862,1,4200.6,580943.88,0
5863,1,18215.04,592802.04,0
5864,1,2287.68,377561.04,0
5865,1,11658.96,495341.04,0
5866,0,11104.68,197130.84,0
5867,1,19654.08,409284.96,0
5868,1,2695.08,326952.6,0
5869,1,3061.44,671760.84,0
5870,1,14412.24,499029.96,0
5871,1,12906.84,616442.52,0
5872,1,5261.04,358797.84,0
5873,0,14957.28,189080.64,0
5874,0,19861.32,207237.6,0
5875,1,12765.84,461487,0
5876,1,19518.72,523114.08,0
5877,1,4912.8,584957.16,0
5878,1,12224.04,461061.72,0
5879,0,13090.68,245063.52,0
5880,1,3898.68,438664.8,0
5881,0,13021.8,240658.8,0
5882,0,10437.24,224692.8,0
5883,0,7306.08,294286.2,0
5884,0,12515.64,115147.08,0
5885,0,15320.04,228877.32,0
5886,1,11137.08,670735.92,0
5887,1,19113.12,421009.08,0
5888,1,0,475847.04,0
5889,1,4092,576700.56,0
5890,1,978.36,490173.72,0
5891,0,25747.32,282194.28,1
5892,1,7853.04,566936.4,0
5893,0,13869.36,181762.8,0
5894,1,20943.72,589081.56,0
5895,1,6417.36,553661.16,0
5896,1,7018.08,474638.04,0
5897,1,16386.72,462135.84,0
5898,0,11356.44,150391.92,0
5899,1,3158.28,409349.64,0
5900,0,13091.16,227229.84,0
5901,1,10022.28,536145.96,0
5902,1,15186.48,421598.64,0
5903,1,4290.12,796856.16,0
5904,0,6768.12,198028.08,0
5905,1,9815.16,713182.08,0
5906,1,16395.36,494309.52,0
5907,1,10036.08,414709.92,0
5908,1,0,328413.36,0
5909,0,9362.76,302744.52,0
5910,1,11950.56,634326.96,0
5911,1,0,273926.16,0
5912,1,6652.08,372347.04,0
5913,1,14454.96,474997.44,0
5914,1,12640.56,475352.04,0
5915,1,9858,471821.88,0
5916,0,5650.92,288892.32,0
5917,0,18418.2,260140.2,0
5918,1,14135.76,609741.12,0
5919,0,13822.8,181170.12,0
5920,0,10877.28,295947.48,0
5921,0,18162.48,158956.56,0
5922,1,8890.68,410352.84,0
5923,1,14116.92,687824.4,0
5924,1,2499.6,447549.6,0
5925,0,4503.72,232105.92,0
5926,0,11437.56,216693.48,0
5927,1,3371.52,452280.36,0
5928,1,4789.56,456049.2,0
5929,1,14758.32,700794,0
5930,1,20890.32,557503.32,0
5931,0,9541.68,295273.8,0
5932,1,7017.84,569395.44,0
5933,1,13689,468204.96,0
5934,1,14427.84,598974.24,0
5935,0,5720.64,126202.44,0
5936,1,12718.44,464384.04,0
5937,1,16405.32,437129.16,0
5938,0,19257.36,287997.12,0
5939,0,12668.16,301314.12,0
5940,1,4411.32,528552.24,0
5941,0,0,216384.84,0
5942,1,6525.72,378151.32,0
5943,1,2311.56,456504.24,0
5944,1,14218.08,414332.28,0
5945,0,18129.36,233900.28,0
5946,1,9619.68,449301.48,0
5947,1,7572.36,534310.68,0
5948,1,3349.44,361733.16,0
5949,1,8088.36,657992.04,0
5950,0,11491.56,180226.92,0
5951,1,3293.04,375511.56,0
5952,1,12533.4,520488,0
5953,1,3837.72,542431.68,0
5954,0,5150.64,233304.36,0
5955,1,10027.08,492388.44,0
5956,1,33.48,658065.72,0
5957,0,10409.28,196760.16,0
5958,0,3260.76,170581.08,0
5959,1,4850.28,500021.04,0
5960,1,18873.72,218621.64,0
5961,1,8767.56,507601.8,0
5962,1,0,679322.88,0
5963,1,12554.04,552947.76,0
5964,1,6178.44,604070.28,0
5965,0,14179.08,265704.6,0
5966,1,0,542823.48,0
5967,1,3266.64,573093.84,0
5968,1,14101.56,399410.52,0
5969,1,9754.68,582765.6,0
5970,1,6852.48,484673.4,0
5971,0,12493.8,149864.76,0
5972,1,4008.24,490992.36,0
5973,1,16831.2,447283.08,0
5974,1,18838.44,671265.24,0
5975,0,12431.64,366379.32,0
5976,1,16513.32,756881.4,0
5977,0,8023.68,242891.4,0
5978,1,0,434990.04,0
5979,1,13351.92,421910.64,0
5980,1,8622.96,150860.28,0
5981,1,7698.6,546894,0
5982,0,25509.48,234469.8,1
5983,0,9772.2,215682.12,0
5984,1,10848.36,226779.72,0
5985,1,9546,304035.96,0
5986,0,21043.2,253571.04,0
5987,1,3412.8,730089.72,0
5988,0,15610.68,169879.8,0
5989,1,14854.08,382562.16,0
5990,1,6761.64,373814.28,0
5991,0,80.76,260348.4,0
5992,1,7938.36,702238.32,0
5993,1,7568.52,642558.84,0
5994,1,8653.68,485507.4,0
5995,0,4320.12,221849.16,0
5996,1,9012.36,546980.64,0
5997,1,6869.64,633569.16,0
5998,0,2909.52,280960.32,0
5999,1,2393.4,689462.52,0
6000,1,5730.84,203739.24,0
6001,0,14216.76,237573.24,0
6002,0,7257.12,232432.2,0
6003,1,4611.96,410784.84,0
6004,1,16794.84,282933.12,0
6005,1,3945.36,583516.32,0
6006,1,3252.72,365583.72,0
6007,0,1740,239125.08,0
6008,0,4129.8,245276.28,0
6009,1,11829,273955.08,0
6010,0,12029.04,213568.08,0
6011,0,12058.08,242990.52,0
6012,1,5801.04,646482.12,0
6013,1,12415.2,495032.76,0
6014,0,10255.56,195872.64,0
6015,1,9562.08,352774.56,0
6016,1,6428.4,669936.96,0
6017,0,12847.68,177996.36,0
6018,1,0,366297.12,0
6019,1,16006.8,279142.2,0
6020,1,13377.96,477324,1
6021,0,9519,291776.16,0
6022,1,5207.28,322657.08,0
6023,0,12051.24,204834.24,0
6024,0,13352.4,250814.52,0
6025,1,3585.36,399070.08,0
6026,1,9562.2,240945.48,0
6027,0,11632.8,212238.72,0
6028,1,12901.44,570801.36,0
6029,0,0,197423.28,0
6030,0,535.92,316161.72,0
6031,0,12008.88,176273.88,0
6032,1,15744,316535.64,0
6033,0,25038.48,214724.64,1
6034,1,8364.6,464917.08,0
6035,1,14887.92,371262.48,0
6036,0,8721.12,192955.68,0
6037,1,7602,486861.24,0
6038,0,4633.92,270331.8,0
6039,1,0,416414.4,0
6040,1,9703.08,494668.2,0
6041,1,16612.68,425994.36,0
6042,1,8556.84,532965,0
6043,1,7088.16,320086.2,0
6044,1,3538.08,499101.36,0
6045,1,2496.12,508794.36,0
6046,1,2645.4,398559.84,0
6047,1,9278.04,591697.92,0
6048,1,14981.76,446448.84,0
6049,1,7610.28,387071.88,0
6050,1,8138.28,666515.64,0
6051,1,15031.44,327546.24,0
6052,0,15567.24,202373.16,0
6053,1,0,466446,0
6054,1,14289.12,327085.44,0
6055,1,2358.24,530719.56,0
6056,1,7434.72,401720.04,0
6057,1,5263.56,497456.64,0
6058,1,8113.2,462856.92,0
6059,1,7078.92,599344.68,0
6060,1,12817.8,334318.32,0
6061,1,14525.04,541357.92,0
6062,0,4684.32,109371.36,0
6063,1,18068.52,429435.96,0
6064,1,5880.72,430744.2,0
6065,1,1479.48,569615.52,0
6066,1,6759.48,620650.92,0
6067,1,4909.92,540670.8,0
6068,0,9380.16,256109.76,0
6069,1,10443.6,291157.56,0
6070,1,6109.92,569329.8,0
6071,1,12679.92,471069.12,0
6072,1,4739.88,498897.96,0
6073,0,19104,239787.48,0
6074,1,0,591005.52,0
6075,1,15316.8,626581.56,0
6076,1,28959.84,462486.84,1
6077,1,2521.44,700957.2,0
6078,1,26246.64,506461.44,1
6079,1,13918.08,520620.24,0
6080,1,16075.2,557308.2,0
6081,0,9520.2,137944.68,0
6082,0,1962,210548.76,0
6083,1,10411.56,517103.28,0
6084,0,14772.36,160367.76,0
6085,1,3749.04,565428,0
6086,0,9101.4,251232.84,0
6087,0,12429.84,167513.04,0
6088,1,9164.88,529508.64,0
6089,0,8742.48,149705.52,0
6090,1,12795.6,506973.36,0
6091,1,4064.76,444205.2,0
6092,1,3179.28,471810.84,0
6093,1,14007.96,520045.56,0
6094,1,6644.88,475847.76,0
6095,1,5829.48,459375.72,0
6096,1,5831.28,557368.92,0
6097,1,8285.28,801695.28,0
6098,1,19062.36,456174.84,1
6099,1,5525.16,672026.64,0
6100,1,3307.92,375119.76,0
6101,1,4042.92,502892.64,0
6102,1,3692.28,506650.2,0
6103,0,17172.96,246921.36,0
6104,0,9451.44,143142.72,0
6105,0,19924.8,226333.8,0
6106,1,0,497792.4,0
6107,1,20939.28,527737.32,0
6108,0,9099.72,151945.56,0
6109,1,14081.52,580758,0
6110,1,16026.48,640258.2,0
6111,0,17218.2,209508.36,0
6112,1,7092.84,526431.84,0
6113,1,10353.36,593337.36,0
6114,0,14799,192922.2,0
6115,0,10941.48,251140.68,0
6116,1,0,516795.24,0
6117,1,3443.16,607424.64,0
6118,1,4530.36,336547.2,0
6119,1,9741.48,442495.44,0
6120,0,22279.32,214144.08,0
6121,1,7294.08,404846.16,0
6122,0,26188.2,264454.32,1
6123,0,16878.84,276610.68,0
6124,0,7945.08,195729.48,0
6125,1,9324.24,633575.28,0
6126,1,0,566843.64,0
6127,0,9236.52,135151.68,0
6128,1,11642.16,465413.52,0
6129,1,6455.16,547382.4,0
6130,1,9217.8,476423.16,0
6131,1,13800.48,234433.92,0
6132,1,10830.72,393184.68,0
6133,1,5313.96,504050.4,0
6134,1,1210.44,376673.52,0
6135,0,10848.72,278264.64,0
6136,1,16755.12,292548.84,0
6137,1,12015.96,571688.88,0
6138,1,19579.44,466883.52,1
6139,1,9488.88,550803.6,0
6140,1,13168.68,561684.96,0
6141,1,0,451186.32,0
6142,0,15154.08,148884,0
6143,1,8858.28,653893.68,0
6144,1,7863.24,343710.96,0
6145,1,0,395340,0
6146,1,7662.48,247289.52,0
6147,1,6851.16,562088.64,0
6148,1,12677.28,375224.88,0
6149,1,18274.32,429663.12,0
6150,1,11727.84,423555.36,0
6151,1,8922.84,346726.56,0
6152,1,4224.36,459110.64,0
6153,1,3818.52,587704.44,0
6154,0,8098.2,189577.56,0
6155,1,3227.4,670712.76,0
6156,0,12278.52,212339.64,0
6157,1,8617.92,506064.12,0
6158,1,10119.48,500309.04,0
6159,1,10400.76,437432.64,0
6160,1,5399.4,467844.24,0
6161,1,5509.2,540524.04,0
6162,0,9122.64,211895.88,0
6163,1,13929.96,312275.4,0
6164,1,15810.12,591426.6,0
6165,0,6741.36,221643.36,0
6166,0,2118.36,182107.08,0
6167,0,12710.88,151217.64,0
6168,1,6321.6,341897.76,0
6169,1,251.52,754353,0
6170,1,6347.28,505611.24,0
6171,1,18738.36,655138.2,0
6172,1,11564.64,571269.24,0
6173,0,14728.44,145537.8,0
6174,1,14512.56,420855.84,0
6175,0,8054.16,210779.4,0
6176,1,3307.44,429135.84,0
6177,1,9314.28,409691.76,0
6178,0,8391.6,237474.36,0
6179,0,7273.56,203491.8,0
6180,0,14774.52,240000.72,0
6181,1,16901.28,576154.92,1
6182,1,4062,411994.08,0
6183,1,16565.76,298279.68,0
6184,1,15797.04,549682.8,0
6185,1,12554.16,585025.56,0
6186,0,10856.16,207373.44,0
6187,1,15378.24,451983.48,0
6188,1,0,559170,0
6189,0,6013.32,268719.24,0
6190,1,13031.4,438392.64,0
6191,1,4223.4,584712.6,0
6192,1,21638.04,434311.56,1
6193,1,7999.44,539183.28,0
6194,1,1856.4,397946.28,0
6195,1,4321.08,533387.04,0
6196,1,1265.28,423497.52,0
6197,1,5909.16,310187.88,0
6198,0,14789.04,289119.6,0
6199,1,13852.8,245486.64,0
6200,0,13359.96,174955.92,0
6201,0,8396.4,271088.04,0
6202,0,12021.48,297260.76,0
6203,0,14606.76,197400,0
6204,1,13883.16,543904.08,0
6205,0,19649.4,225202.32,0
6206,1,9890.88,639843.36,0
6207,1,7948.08,598620.24,0
6208,1,7411.68,451259.16,0
6209,1,3257.4,418357.2,0
6210,0,8258.16,225071.4,0
6211,1,9572.52,476132.4,0
6212,1,5572.8,638591.16,0
6213,0,11714.4,278301.24,0
6214,1,17169.24,548070.24,0
6215,0,14497.68,212655.48,0
6216,1,0,503522.04,0
6217,0,4828.32,183077.76,0
6218,0,9894.12,183711.36,0
6219,0,12730.56,132495.96,0
6220,1,3726,569127.96,0
6221,1,8297.04,482791.92,0
6222,1,277.8,504202.8,0
6223,0,10959.36,245354.4,0
6224,1,11649.84,430024.32,0
6225,1,13781.4,475945.44,0
6226,1,19664.28,461293.92,0
6227,0,0,229613.28,0
6228,0,17387.4,339286.08,0
6229,0,15442.08,209579.88,0
6230,1,9144.84,579223.08,0
6231,1,11730.96,612890.52,0
6232,1,4425.24,547767.6,0
6233,1,3215.52,553615.44,0
6234,0,6037.92,224739.6,0
6235,1,0,582280.08,0
6236,1,3391.2,673419.84,0
6237,1,8976.72,573302.16,0
6238,1,11995.8,330776.28,0
6239,1,5935.92,564429,0
6240,1,12272.16,271062.72,0
6241,0,13622.64,228751.2,0
6242,1,8493.6,481689.6,0
6243,0,23451.84,205649.64,1
6244,0,15388.2,86760.36,0
6245,1,9703.44,282236.04,0
6246,0,14639.16,261184.56,0
6247,1,5782.56,529644.96,0
6248,1,4912.92,643493.52,0
6249,1,13887.36,376433.88,0
6250,1,17099.16,332027.4,1
6251,1,0,705907.44,0
6252,1,8244.84,413210.64,0
6253,1,17227.92,378085.08,0
6254,1,2262.48,596366.76,0
6255,1,13012.68,414703.44,0
6256,1,7735.44,449424.84,0
6257,1,16146.72,463225.32,0
6258,0,8804.64,325985.76,0
6259,0,8930.16,249283.56,0
6260,1,0,354504.36,0
6261,0,16751.52,284614.2,0
6262,1,23042.88,686915.76,1
6263,1,6460.92,489287.28,0
6264,0,4628.4,220229.28,0
6265,0,16209.12,236315.04,0
6266,1,18813.12,470414.88,0
6267,1,9044.28,506767.8,0
6268,1,868.44,344615.28,0
6269,0,8100.48,253389.48,0
6270,0,11761.92,164562,0
6271,0,10924.56,229965.72,0
6272,0,15154.56,172086.12,0
6273,1,7455.72,472464.96,0
6274,1,7720.8,602505.84,0
6275,0,8739.12,161267.88,0
6276,1,5511.12,716775.48,0
6277,1,3475.44,588801.96,0
6278,0,9417,139715.04,0
6279,0,8551.08,221292.36,0
6280,1,13152,624371.64,0
6281,0,5225.88,238797,0
6282,1,8256.24,348237.84,0
6283,1,7193.16,439855.8,0
6284,1,825.12,549740.88,0
6285,0,9181.68,171483.24,0
6286,1,15277.44,692262.84,0
6287,1,12943.44,552720.96,0
6288,1,20128.2,539672.52,0
6289,1,6381.12,508380.84,0
6290,0,7574.04,132910.68,0
6291,1,12977.76,408871.68,0
6292,1,4422.24,731445.84,0
6293,1,4124.76,456654.72,0
6294,1,20583.36,721651.56,0
6295,1,5404.08,240961.2,0
6296,1,8886.96,248610.48,0
6297,1,0,314849.64,0
6298,1,5710.44,427460.28,0
6299,0,16605,175607.88,0
6300,0,4877.76,272506.8,0
6301,1,10287.12,412879.32,0
6302,0,19646.88,201014.04,0
6303,1,13131.84,418252.08,0
6304,1,14557.56,574176.6,0
6305,0,12897,272751.72,0
6306,0,12122.52,161638.44,0
6307,1,4993.56,263527.44,0
6308,0,8110.08,213617.64,0
6309,1,0,436066.2,0
6310,1,10407.6,354492.48,0
6311,1,10126.92,287478.24,0
6312,1,9197.16,468945.6,0
6313,1,15438.48,556045.44,0
6314,1,13715.28,412820.04,0
6315,0,11104.92,181444.08,0
6316,0,13325.4,179585.28,0
6317,0,11263.32,292705.2,0
6318,1,3852.48,444319.08,0
6319,1,11320.68,472987.2,0
6320,1,6139.2,648030.12,0
6321,1,8926.2,291641.64,0
6322,1,13074.96,562682.64,0
6323,1,0,555304.32,0
6324,1,0,378139.92,0
6325,1,15387.84,449252.52,0
6326,1,16485.6,442667.16,0
6327,1,14739.96,522932.04,0
6328,1,18441.48,416818.32,0
6329,1,8825.64,639750.36,0
6330,0,13709.16,313372.8,0
6331,1,17888.64,437008.8,0
6332,1,10560.36,722446.56,0
6333,1,34.08,479085.84,0
6334,0,24800.4,125647.68,1
6335,1,28125.6,613143.48,1
6336,1,11157,432858.24,0
6337,0,9175.56,314256.84,0
6338,1,6055.2,382440.24,0
6339,1,8222.52,486669.6,0
6340,1,5676.36,516202.32,0
6341,1,15630.6,386820.6,0
6342,1,5220,369946.32,0
6343,1,7222.08,452368.44,0
6344,1,5481.12,601927.56,0
6345,1,12780.48,452965.2,0
6346,1,13839.96,455233.08,0
6347,1,715.56,428516.88,0
6348,0,13277.16,203528.28,0
6349,0,13277.4,178091.28,0
6350,0,4625.16,259435.92,0
6351,1,0,540306.12,0
6352,1,8735.52,643283.64,0
6353,1,12345.36,435313.08,0
6354,0,12431.04,127294.92,0
6355,1,11695.2,303802.32,0
6356,1,9273.72,479335.32,0
6357,1,12179.64,503923.68,0
6358,0,0,123315.12,0
6359,0,16845.48,274727.52,0
6360,1,6965.04,311114.88,0
6361,1,5994.6,551456.04,0
6362,0,8978.88,139358.64,0
6363,1,6817.08,376704.84,0
6364,1,16400.76,425106.12,0
6365,1,6140.16,392326.2,0
6366,0,8138.64,239756.28,0
6367,0,20309.04,93136.08,0
6368,1,7581.6,393030.24,0
6369,1,7020.6,411570.84,0
6370,1,14081.88,529616.88,0
6371,1,6530.88,519679.44,0
6372,0,23823.84,266980.8,1
6373,1,12132.72,456020.52,0
6374,1,14774.52,577876.32,0
6375,1,10510.08,546294.36,0
6376,1,18192.84,710330.88,0
6377,1,6757.44,362717.76,0
6378,0,14934.84,260609.76,0
6379,0,14587.68,196844.28,0
6380,1,12933,361599.12,0
6381,0,16727.04,199901.76,0
6382,1,9642.84,544247.64,0
6383,1,11001,701639.16,0
6384,1,1764.6,624894.12,0
6385,1,8813.64,561666.6,0
6386,0,11954.52,163770.48,0
6387,1,22598.4,569259.12,0
6388,1,15253.44,486939.84,0
6389,1,2084.76,389766.36,0
6390,1,12050.28,445591.92,0
6391,0,24400.32,222597,0
6392,1,3232.32,490598.28,0
6393,1,5300.4,530734.92,0
6394,1,17659.32,736627.2,0
6395,0,13605.84,199224.36,0
6396,1,10120.2,620842.92,0
6397,1,3005.64,507708.96,0
6398,1,18836.76,367251.48,0
6399,0,11944.2,140288.88,0
6400,1,18868.2,454742.04,1
6401,1,18845.04,594021.72,0
6402,1,7751.16,476347.56,0
6403,1,12022.2,392983.56,0
6404,0,10862.76,188398.8,0
6405,0,10312.56,231450,0
6406,1,20050.2,653307.24,0
6407,1,4695.12,403816.92,0
6408,1,8040.12,431037.6,0
6409,1,12432.6,538433.52,0
6410,1,5783.88,230883.72,0
6411,0,6513.24,211978.56,0
6412,0,10647.48,208908.36,0
6413,0,17590.2,212144.88,0
6414,0,18547.68,167519.88,0
6415,1,3153.48,347697,0
6416,0,9525.6,254068.8,0
6417,1,14313.24,550830.12,0
6418,0,13443.84,348544.92,0
6419,0,6170.4,257784.36,0
6420,1,8529.12,636605.88,0
6421,1,14114.88,335481.36,0
6422,1,21666.72,481437.48,1
6423,1,1497.96,473739.6,0
6424,1,12683.88,545878.8,0
6425,0,10859.88,229304.88,0
6426,1,16825.44,495307.8,0
6427,1,84.84,584539.68,0
6428,0,8805.36,193492.2,0
6429,1,7355.52,520714.68,0
6430,1,11984.4,560373.36,0
6431,1,12941.52,396013.56,0
6432,1,7661.76,636414.6,0
6433,0,10680.6,181883.04,0
6434,1,9788.16,645807.36,0
6435,1,15323.76,487336.2,0
6436,1,8054.28,529447.68,0
6437,1,9819.36,581889.72,0
6438,1,16455.96,429847.56,0
6439,1,10770,573796.92,0
6440,0,8396.4,207826.56,0
6441,1,10187.28,426419.76,0
6442,1,0,327574.92,0
6443,0,19930.32,164338.32,0
6444,1,17706,537229.44,0
6445,1,0,269177.4,0
6446,1,14243.52,401278.08,0
6447,1,10132.8,442255.68,0
6448,0,18483.72,182892.24,0
6449,1,8156.52,354417.84,0
6450,1,19806.96,378171.12,1
6451,0,7377.36,221846.76,0
6452,1,16556.16,381195.48,0
6453,0,9241.32,183416.64,0
6454,1,14514.48,489669.36,0
6455,0,16571.64,163601.16,0
6456,1,16189.32,340085.28,0
6457,0,12616.68,282245.16,0
6458,0,5141.16,185363.52,0
6459,1,20570.28,633349.08,0
6460,0,19773.6,184706.52,0
6461,1,5795.76,575096.16,0
6462,1,25496.04,534240,1
6463,1,3574.08,414593.52,0
6464,1,14416.2,430300.8,0
6465,1,9734.88,317379.96,0
6466,1,0,434418.48,0
6467,1,7029.6,361719.96,0
6468,1,6135.84,462121.92,0
6469,1,14990.28,547042.68,0
6470,1,587.64,324836.88,0
6471,1,10362.84,394672.56,0
6472,1,18952.32,602598.84,0
6473,1,9607.32,603894.6,0
6474,0,16278.36,233766.48,0
6475,0,20454.96,202648.92,1
6476,0,6343.08,235459.56,0
6477,0,16686.12,190626.12,0
6478,0,4002.48,327858.72,0
6479,1,18834.72,435672.24,0
6480,1,18117.36,523805.04,0
6481,1,11534.88,379767.48,0
6482,1,17322.12,566464.2,0
6483,1,0,451264.56,0
6484,1,10744.8,587276.88,0
6485,1,16270.44,546455.4,0
6486,0,11521.32,291912.72,0
6487,1,13973.76,443972.64,0
6488,1,6422.16,444513.24,0
6489,0,17097.24,262235.16,0
6490,1,9278.04,600830.52,0
6491,1,8222.28,398220.12,0
6492,1,4125.24,619513.68,0
6493,0,18162.48,282680.28,0
6494,1,4980,454311.72,0
6495,1,12412.32,301334.52,0
6496,1,13390.8,259755.72,0
6497,0,8985,209287.56,0
6498,1,3496.92,652905.48,0
6499,0,5447.16,151983.72,0
6500,1,10674.84,599293.08,0
6501,1,4142.28,577337.4,0
6502,1,4725.96,340351.44,0
6503,0,11893.08,202109.28,0
6504,1,53.64,541894.92,0
6505,1,7920.72,469959.96,0
6506,0,14026.44,217360.08,0
6507,1,6346.44,466577.76,0
6508,1,1071.96,438191.76,0
6509,0,2361.36,190300.2,0
6510,1,19648.2,452119.92,0
6511,1,6899.52,402206.52,0
6512,1,11629.56,356460.48,0
6513,0,12590.88,279989.76,0
6514,1,9270.36,278672.88,0
6515,1,15648.84,314631.84,0
6516,1,10510.56,445931.52,0
6517,1,7044.84,419711.76,0
6518,0,5941.68,186233.88,0
6519,1,1579.56,504336.12,0
6520,1,15998.16,232752.36,0
6521,1,21831,595452.72,1
6522,1,11445.84,543376.44,0
6523,1,3924.48,616187.28,0
6524,1,11875.68,327827.28,0
6525,1,13310.64,680161.68,0
6526,0,0,111857.52,0
6527,0,7624.68,220128.96,0
6528,1,1200.24,580531.68,0
6529,1,3179.64,442113.84,0
